id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,pharmacie_de_garde,type_garde,horaires,livraison_domicile,parapharmacie,materiel_medical
PHA0791,Pharmacie Bruno Youpwé,Douala,Douala II,Youpwé,4.123853,9.737709,+237 650 679 570,brunoyoupwé@gmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Oui
PHA0792,Officine Nguele de Youpwé,Douala,Douala III,Youpwé,4.040692,9.666934,+237 678 055 456,ngueyoupwé@gmail.com,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Oui
PHA0793,Officine Kuitche de Bali,Douala,Douala VI,Bali,3.996184,9.663122,+237 678 860 055,kuitchebali@yahoo.fr,Non,Standard,Lun–Dim 08h00–20h00,Non,Non,Non
PHA0794,Pharmacie Étienne Bonaberi,Douala,Douala II,Bonaberi,3.997762,9.716167,+237 696 032 772,étiennebonaber@pharmacie.cm,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0795,Pharmacie Saint-Louis,Yaoundé,Yaoundé III,Ekounou,3.809495,11.512905,+237 692 632 445,louis@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Non,Non
PHA0796,Pharmacie Élisabeth Bassa,Douala,Douala III,Bassa,4.07922,9.638649,+237 677 665 823,élisabethbassa@gmail.com,Oui,Permanente,24h/24 — 7j/7,Oui,Oui,Non
PHA0797,Pharmacie du Bastos,Yaoundé,Yaoundé I,Bastos,3.859519,11.461613,+237 243 671 234,bastos@yahoo.fr,Non,Standard,Lun–Dim 08h00–20h00,Oui,Oui,Oui
PHA0798,Pharmacie du Essos,Yaoundé,Yaoundé VII,Essos,3.907948,11.411591,+237 650 600 070,essos@hotmail.com,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Non
PHA0799,Pharmacie Augustin Nkol-Afeme,Yaoundé,Yaoundé VI,Nkol-Afeme,3.910763,11.50331,+237 678 663 205,augustinnkol-a@pharmacie.cm,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Oui
PHA0800,Pharmacie Paul PK14,Douala,Douala III,PK14,4.009356,9.65944,+237 655 610 787,paulpk14@yahoo.fr,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0801,Pharmacie du Obili,Yaoundé,Yaoundé VI,Obili,3.854363,11.610016,+237 651 269 242,obili@hotmail.com,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Oui
PHA0802,Pharmacie Cyprien Boko,Douala,Douala II,Boko,4.076509,9.779835,+237 677 598 925,cyprienboko@hotmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0803,Pharmacie Marie Ndoghem,Douala,Douala V,Ndoghem,4.03937,9.793195,+237 655 027 354,mariendoghem@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Oui,Oui,Oui
PHA0804,Pharmacie Jeanne Bonanjo,Douala,Douala IV,Bonanjo,4.123405,9.753163,+237 654 551 483,jeannebonanjo@yahoo.fr,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Non
PHA0805,Pharmacie Camille Bessengue,Douala,Douala II,Bessengue,4.127319,9.733304,+237 699 903 939,camilbessengue@gmail.com,Oui,Permanente,24h/24 — 7j/7,Non,Non,Non
PHA0806,Officine Mvé de Bonaloka,Douala,Douala VI,Bonaloka,3.972535,9.697018,+237 651 124 555,mvébonaloka@pharmacie.cm,Non,Standard,Lun–Sam 07h30–20h00,Oui,Oui,Non
PHA0807,Pharmacie Patrick PK12,Douala,Douala VI,PK12,4.032449,9.781074,+237 698 884 500,patrickpk12@yahoo.fr,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Non
PHA0808,Pharmacie Pierre Bassa,Douala,Douala IV,Bassa,4.024178,9.721504,+237 698 172 922,pierrebassa@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Oui
PHA0809,Officine Elong de PK12,Douala,Douala I,PK12,3.984156,9.704494,+237 694 260 171,elongpk12@hotmail.com,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0810,Pharmacie du Mokolo,Yaoundé,Yaoundé V,Mokolo,3.751081,11.523745,+237 691 187 132,mokolo@gmail.com,Oui,Nuit,20h00 — 08h00,Non,Non,Non
PHA0811,Pharmacie Marie Bonaloka,Douala,Douala VI,Bonaloka,4.061548,9.706168,+237 242 693 156,mariebonaloka@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Non,Non
PHA0812,Officine Nguele de Bonanjo,Douala,Douala I,Bonanjo,4.055436,9.667317,+237 699 893 556,nguebonanjo@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Non,Oui
PHA0813,Officine Bello de Nyalla,Douala,Douala II,Nyalla,4.043723,9.781246,+237 695 100 324,bellonyalla@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Oui,Oui,Non
PHA0814,Pharmacie Cyprien Essos,Yaoundé,Yaoundé I,Essos,3.839497,11.418194,+237 233 595 726,cyprienessos@hotmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Oui,Oui
PHA0815,Officine Feudjio de Akwa,Douala,Douala V,Akwa,4.074498,9.755231,+237 679 423 658,feudjioakwa@hotmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Oui
PHA0816,Pharmacie Abega,Yaoundé,Yaoundé VII,Efoulan,3.832709,11.550003,+237 654 764 761,abega@gmail.com,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Non
PHA0817,Officine Tabi de Akwa,Douala,Douala I,Akwa,4.063259,9.656893,+237 697 988 106,tabiakwa@yahoo.fr,Non,Standard,Lun–Sam 08h00–18h30,Oui,Oui,Non
PHA0818,Officine Tabi de Nkoabang,Yaoundé,Yaoundé I,Nkoabang,3.795506,11.569974,+237 222 842 150,tabinkoabang@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Oui
PHA0819,Officine Nguele de Mimboman,Yaoundé,Yaoundé IV,Mimboman,3.74829,11.511503,+237 233 084 499,nguemimboman@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0820,Pharmacie de Sodiko,Douala,Douala V,Sodiko,4.069666,9.749449,+237 692 044 078,sodiko@sante.cm,Oui,Permanente,24h/24 — 7j/7,Oui,Non,Oui
PHA0821,Officine Owona de Mbanya,Douala,Douala III,Mbanya,3.98237,9.721348,+237 677 522 696,owonambanya@pharmacie.cm,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Non
PHA0822,Pharmacie François Ndogbong,Douala,Douala V,Ndogbong,4.058443,9.747551,+237 651 251 710,françoisndogbo@yahoo.fr,Non,Standard,Lun–Sam 08h00–18h30,Oui,Non,Non
PHA0823,Pharmacie Camille PK17,Douala,Douala I,PK17,4.093121,9.662503,+237 651 366 464,camilpk17@pharmacie.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Oui
PHA0824,Officine Ondoa de Ngoa-Ekélé,Yaoundé,Yaoundé III,Ngoa-Ekélé,3.826975,11.431408,+237 678 487 641,ondoangoa-ekél@gmail.com,Non,Standard,Lun–Sam 08h00–18h30,Non,Oui,Oui
PHA0825,Officine Tchoupo de Bonaloka,Douala,Douala VI,Bonaloka,4.007294,9.746972,+237 652 907 720,tchoupobonalok@pharmacie.cm,Non,Standard,Lun–Sam 08h00–18h30,Non,Non,Non
PHA0826,Pharmacie du Nkoldongo,Yaoundé,Yaoundé VII,Nkoldongo,3.877282,11.418217,+237 222 985 234,nkoldongo@hotmail.com,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0827,Pharmacie de la Progrès,Yaoundé,Yaoundé VI,Obili,3.899963,11.502044,+237 652 924 913,progrès@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Oui,Oui,Non
PHA0828,Officine Nkeng de Ndoghem,Douala,Douala IV,Ndoghem,4.0529,9.734044,+237 650 282 392,nkengndoghem@hotmail.com,Oui,Nuit,20h00 — 08h00,Non,Non,Non
PHA0829,Pharmacie Pierre Akwa,Douala,Douala II,Akwa,4.017829,9.730097,+237 696 490 384,pierreakwa@hotmail.com,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Non
PHA0830,Pharmacie de Bassa,Douala,Douala I,Bassa,3.979953,9.704076,+237 679 743 909,bassa@gmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Oui,Oui
PHA0831,Officine Ngoa de Melen,Yaoundé,Yaoundé III,Melen,3.769142,11.490915,+237 650 773 390,ngoamelen@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
PHA0832,Pharmacie Bruno Mbanya,Douala,Douala I,Mbanya,3.994928,9.757493,+237 655 811 038,brunombanya@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Non,Oui,Non
PHA0833,Officine Feudjio de New Bell,Douala,Douala III,New Bell,4.022981,9.7217,+237 691 808 450,feudjionewbell@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Non
PHA0834,Officine Tchoupo de Deido,Douala,Douala VI,Deido,4.030977,9.697468,+237 691 581 794,tchoupodeido@pharmacie.cm,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0835,Officine Bikié de Ndog-Bong,Douala,Douala VI,Ndog-Bong,4.092153,9.643742,+237 222 782 685,bikiéndog-bong@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
PHA0836,Pharmacie Michel Mboppi,Douala,Douala V,Mboppi,4.079339,9.632311,+237 242 145 438,michelmboppi@pharmacie.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Oui,Non
PHA0837,Pharmacie Jean Mvog-Beti,Yaoundé,Yaoundé I,Mvog-Beti,3.836585,11.40493,+237 695 345 064,jeanmvog-beti@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Non
PHA0838,Officine Ngoa de PK10,Douala,Douala VI,PK10,3.977999,9.705393,+237 695 378 683,ngoapk10@pharmacie.cm,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0839,Officine Djoumbi de Kondengui,Yaoundé,Yaoundé III,Kondengui,3.871042,11.592282,+237 233 148 312,djoumbikondeng@sante.cm,Oui,Nuit,20h00 — 08h00,Non,Non,Oui
PHA0840,Pharmacie Dominique Bonanjo,Douala,Douala VI,Bonanjo,3.974012,9.662814,+237 233 124 324,dominiquebonan@yahoo.fr,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Oui
PHA0841,Pharmacie de Ndogpassi,Douala,Douala II,Ndogpassi,4.094584,9.713639,+237 653 474 018,ndogpassi@hotmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Non
PHA0842,Pharmacie Cyprien Ngousso,Yaoundé,Yaoundé VI,Ngousso,3.895132,11.407743,+237 222 428 932,cyprienngousso@pharmacie.cm,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Non
PHA0843,Pharmacie André Essos,Yaoundé,Yaoundé II,Essos,3.86924,11.505894,+237 677 089 671,andréessos@gmail.com,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Non
PHA0844,Pharmacie de Bonaberi,Douala,Douala II,Bonaberi,3.984514,9.652243,+237 692 933 601,bonaberi@gmail.com,Oui,Nuit,20h00 — 08h00,Non,Non,Oui
PHA0845,Pharmacie Michel Bessengue,Douala,Douala I,Bessengue,3.987004,9.655494,+237 652 310 645,michelbessengu@gmail.com,Oui,Nuit,20h00 — 08h00,Oui,Non,Non
PHA0846,Pharmacie Bernadette Mendong,Yaoundé,Yaoundé III,Mendong,3.812273,11.581163,+237 691 343 262,bernadettemend@gmail.com,Oui,Nuit,20h00 — 08h00,Oui,Oui,Non
PHA0847,Pharmacie Élisabeth Tsinga,Yaoundé,Yaoundé I,Tsinga,3.837977,11.500815,+237 679 726 004,élisabethtsing@yahoo.fr,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Non
PHA0848,Officine Elong de Bonamoussadi,Douala,Douala IV,Bonamoussadi,4.081361,9.782705,+237 692 612 384,elongbonamouss@yahoo.fr,Non,Standard,Lun–Ven 08h00–19h00,Non,Non,Oui
PHA0849,Pharmacie de Obili,Yaoundé,Yaoundé I,Obili,3.768654,11.426637,+237 653 212 104,obili@hotmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Oui,Non
PHA0850,Pharmacie Marie Ahala,Yaoundé,Yaoundé V,Ahala,3.75143,11.518862,+237 222 476 447,marieahala@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Oui
PHA0851,Pharmacie Damien Mvog-Atangana,Yaoundé,Yaoundé III,Mvog-Atangana,3.922101,11.579249,+237 697 447 170,damienmvog-ata@hotmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Non,Non
PHA0852,Pharmacie Ndjock,Yaoundé,Yaoundé VI,Mvan,3.843995,11.504361,+237 655 456 430,ndjock@sante.cm,Non,Standard,Lun–Dim 08h00–20h00,Non,Non,Non
PHA0853,Pharmacie Bernadette Soboum,Douala,Douala II,Soboum,4.07292,9.691555,+237 655 561 452,bernadettesobo@sante.cm,Non,Standard,Lun–Dim 08h00–20h00,Oui,Oui,Oui
PHA0854,Officine Fouda de Ndog-Bong,Douala,Douala IV,Ndog-Bong,4.062515,9.650452,+237 698 319 306,foudandog-bong@pharmacie.cm,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Oui
PHA0855,Pharmacie du Nkolbisson,Yaoundé,Yaoundé IV,Nkolbisson,3.872883,11.499149,+237 679 225 092,nkolbisson@sante.cm,Oui,Nuit,20h00 — 08h00,Oui,Oui,Oui
PHA0856,Officine Bikié de Briqueterie,Yaoundé,Yaoundé VI,Briqueterie,3.926552,11.554549,+237 650 348 430,bikiébriqueter@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
PHA0857,Pharmacie Marie Kotto,Douala,Douala VI,Kotto,4.051245,9.773347,+237 654 593 964,mariekotto@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Non,Non,Oui
PHA0858,Officine Wamba de Ndogpassi,Douala,Douala VI,Ndogpassi,3.969327,9.741109,+237 694 936 749,wambandogpassi@yahoo.fr,Non,Standard,Lun–Ven 08h00–19h00,Non,Oui,Oui
PHA0859,Pharmacie Raphaël Ndokoti,Douala,Douala IV,Ndokoti,4.117187,9.679633,+237 698 583 692,raphaëlndokoti@gmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Oui,Non
PHA0860,Pharmacie Claire Nlongkak,Yaoundé,Yaoundé III,Nlongkak,3.806915,11.514767,+237 222 304 606,clairenlongkak@gmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Non,Non
PHA0861,Officine Mbassi de Deido,Douala,Douala III,Deido,3.984277,9.6524,+237 678 493 826,mbassideido@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Non,Oui
PHA0862,Pharmacie François Nkoldongo,Yaoundé,Yaoundé II,Nkoldongo,3.80151,11.428908,+237 222 707 338,françoisnkoldo@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Non,Non
PHA0863,Officine Belinga de Nlongkak,Yaoundé,Yaoundé VII,Nlongkak,3.820978,11.554153,+237 652 176 487,belinganlongka@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Oui,Non
PHA0864,Pharmacie Bernadette Ngoa-Ekélé,Yaoundé,Yaoundé VII,Ngoa-Ekélé,3.949316,11.504603,+237 692 208 159,bernadettengoa@yahoo.fr,Non,Standard,Lun–Sam 07h30–20h00,Oui,Oui,Non
PHA0865,Pharmacie Bernadette Obili,Yaoundé,Yaoundé IV,Obili,3.817206,11.446514,+237 679 963 388,bernadetteobil@gmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Non
PHA0866,Officine Wamba de Mimboman,Yaoundé,Yaoundé I,Mimboman,3.845037,11.580137,+237 655 810 756,wambamimboman@pharmacie.cm,Oui,Permanente,24h/24 — 7j/7,Non,Non,Oui
PHA0867,Pharmacie Joseph Youpwé,Douala,Douala III,Youpwé,4.096174,9.637064,+237 697 058 825,josephyoupwé@gmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Non
PHA0868,Pharmacie Marie Nlongkak,Yaoundé,Yaoundé II,Nlongkak,3.826042,11.407555,+237 695 202 217,marienlongkak@gmail.com,Non,Standard,Lun–Ven 08h00–19h00,Non,Oui,Non
PHA0869,Officine Bello de Biteng,Yaoundé,Yaoundé I,Biteng,3.954571,11.517602,+237 694 896 460,bellobiteng@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0870,Pharmacie Patrick Mvog-Beti,Yaoundé,Yaoundé IV,Mvog-Beti,3.913171,11.447354,+237 222 975 894,patrickmvog-be@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Non,Non
PHA0871,Officine Manga de Biteng,Yaoundé,Yaoundé V,Biteng,3.791567,11.498176,+237 651 962 090,mangabiteng@gmail.com,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Non
PHA0872,Pharmacie Damien Cité Verte,Yaoundé,Yaoundé III,Cité Verte,3.794883,11.455945,+237 655 721 295,damiencitévert@yahoo.fr,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
PHA0873,Pharmacie Étienne Mvog-Atangana,Yaoundé,Yaoundé IV,Mvog-Atangana,3.794933,11.484717,+237 652 612 121,étiennemvog-at@gmail.com,Oui,Permanente,24h/24 — 7j/7,Oui,Non,Oui
PHA0874,Pharmacie Paul Bastos,Yaoundé,Yaoundé II,Bastos,3.876683,11.420624,+237 694 824 946,paulbastos@yahoo.fr,Oui,Nuit,20h00 — 08h00,Non,Non,Oui
PHA0875,Officine Zang de Nkoabang,Yaoundé,Yaoundé II,Nkoabang,3.760211,11.477043,+237 679 445 878,zangnkoabang@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Oui
PHA0876,Pharmacie Thérèse Nkol-Afeme,Yaoundé,Yaoundé V,Nkol-Afeme,3.839125,11.523616,+237 242 035 153,thérèsenkol-af@sante.cm,Oui,Nuit,20h00 — 08h00,Oui,Non,Non
PHA0877,Pharmacie Gabriel Olembe,Yaoundé,Yaoundé I,Olembe,3.888152,11.44738,+237 651 758 452,gabrielolembe@pharmacie.cm,Oui,Permanente,24h/24 — 7j/7,Oui,Oui,Non
PHA0878,Pharmacie Damien Biteng,Yaoundé,Yaoundé III,Biteng,3.771951,11.537604,+237 698 729 486,damienbiteng@yahoo.fr,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Non
PHA0879,Officine Mbassi de Mvog-Atangana,Yaoundé,Yaoundé V,Mvog-Atangana,3.870865,11.422096,+237 696 385 938,mbassimvog-ata@yahoo.fr,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0880,Officine Kuitche de Cité Verte,Yaoundé,Yaoundé VI,Cité Verte,3.887397,11.450926,+237 693 502 405,kuitchecitéver@sante.cm,Non,Standard,Lun–Sam 07h00–21h00,Non,Non,Oui
PHA0881,Pharmacie Élisabeth Nkol-Eton,Yaoundé,Yaoundé VI,Nkol-Eton,3.935556,11.496203,+237 677 237 401,élisabethnkol-@hotmail.com,Oui,Nuit,20h00 — 08h00,Non,Non,Non
PHA0882,Officine Essomba de Cité des Palmiers,Douala,Douala V,Cité des Palmiers,4.085557,9.636189,+237 692 507 098,essombacitédes@sante.cm,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0883,Pharmacie de la Santé,Yaoundé,Yaoundé VII,Mimboman,3.765488,11.478069,+237 651 844 158,santé@hotmail.com,Oui,Nuit,20h00 — 08h00,Non,Non,Oui
PHA0884,Officine Ndoumbe de Etoudi,Yaoundé,Yaoundé II,Etoudi,3.835254,11.542087,+237 243 386 476,ndoumbeetoudi@gmail.com,Non,Standard,Lun–Sam 07h00–21h00,Oui,Non,Oui
PHA0885,Officine Mvogo de Carrière,Yaoundé,Yaoundé I,Carrière,3.839234,11.499738,+237 678 380 862,mvogocarrière@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Non
PHA0886,Pharmacie Manga,Yaoundé,Yaoundé I,Ngousso,3.802025,11.40409,+237 678 417 925,manga@pharmacie.cm,Oui,Nuit,20h00 — 08h00,Oui,Non,Non
PHA0887,Officine Moussa de Mvog-Ada,Yaoundé,Yaoundé VI,Mvog-Ada,3.809502,11.437241,+237 693 928 560,moussamvog-ada@pharmacie.cm,Oui,Nuit,20h00 — 08h00,Non,Oui,Oui
PHA0888,Officine Abega de Omnisports,Yaoundé,Yaoundé V,Omnisports,3.907113,11.490714,+237 698 130 840,abegaomnisport@pharmacie.cm,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Oui
PHA0889,Pharmacie Cécile PK10,Douala,Douala V,PK10,4.087196,9.710243,+237 696 475 902,cécipk10@yahoo.fr,Oui,Nuit,20h00 — 08h00,Non,Non,Oui
PHA0890,Pharmacie Owona,Yaoundé,Yaoundé VII,Santa Barbara,3.765222,11.430155,+237 697 345 325,owona@yahoo.fr,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0891,Pharmacie Augustin Bali,Douala,Douala II,Bali,3.992685,9.665127,+237 655 584 265,augustinbali@yahoo.fr,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Non
PHA0892,Officine Manga de Mvog-Mbi,Yaoundé,Yaoundé V,Mvog-Mbi,3.8097,11.408374,+237 694 357 346,mangamvog-mbi@sante.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Non
PHA0893,Pharmacie de Nkolbisson,Yaoundé,Yaoundé V,Nkolbisson,3.850296,11.584939,+237 694 955 802,nkolbisson@hotmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Non
PHA0894,Pharmacie du Ndoghem,Douala,Douala I,Ndoghem,4.02503,9.747552,+237 653 352 097,ndoghem@pharmacie.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Oui,Oui,Oui
PHA0895,Pharmacie Pierre Kotto,Douala,Douala III,Kotto,4.116294,9.705863,+237 693 010 859,pierrekotto@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Non,Non
PHA0896,Pharmacie André Bonaloka,Douala,Douala III,Bonaloka,4.133555,9.672861,+237 222 025 761,andrébonaloka@sante.cm,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Non
PHA0897,Officine Fouda de PK14,Douala,Douala III,PK14,4.016783,9.719733,+237 694 773 464,foudapk14@gmail.com,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Oui
PHA0898,Pharmacie de Logbessou,Douala,Douala VI,Logbessou,4.019426,9.688793,+237 654 829 720,logbessou@pharmacie.cm,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Non
PHA0899,Officine Ngoa de Cité Verte,Yaoundé,Yaoundé VII,Cité Verte,3.869365,11.521743,+237 699 579 419,ngoacitéverte@yahoo.fr,Oui,Nuit,20h00 — 08h00,Non,Non,Non
PHA0900,Officine Bello de Deido,Douala,Douala II,Deido,4.049967,9.653466,+237 698 343 414,bellodeido@gmail.com,Oui,Permanente,24h/24 — 7j/7,Non,Oui,Oui
PHA0901,Pharmacie Patrick Ndokoti,Douala,Douala IV,Ndokoti,4.122809,9.684253,+237 651 795 662,patrickndokoti@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
PHA0902,Officine Tchoupo de Etoudi,Yaoundé,Yaoundé VI,Etoudi,3.83493,11.424262,+237 653 114 935,tchoupoetoudi@gmail.com,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Oui
PHA0903,Pharmacie de Japoma,Douala,Douala V,Japoma,4.055408,9.63439,+237 698 807 950,japoma@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Non,Non,Non
PHA0904,Pharmacie du Ahala,Yaoundé,Yaoundé IV,Ahala,3.925786,11.570345,+237 222 905 221,ahala@gmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0905,Pharmacie Dominique PK8,Douala,Douala I,PK8,4.133728,9.720239,+237 651 130 251,dominiquepk8@pharmacie.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Non,Oui
PHA0906,Officine Ateba de Deido,Douala,Douala I,Deido,4.075316,9.712926,+237 694 367 735,atebadeido@gmail.com,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Non
PHA0907,Officine Fouda de Ngoa-Ekélé,Yaoundé,Yaoundé IV,Ngoa-Ekélé,3.783184,11.447636,+237 222 668 608,foudangoa-ekél@yahoo.fr,Non,Standard,Lun–Ven 08h00–19h00,Oui,Non,Oui
PHA0908,Pharmacie Marie PK10,Douala,Douala V,PK10,4.069378,9.650274,+237 243 105 293,mariepk10@hotmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Non,Oui
PHA0909,Officine Belinga de Ndogpassi,Douala,Douala III,Ndogpassi,3.972209,9.741057,+237 654 067 477,belingandogpas@sante.cm,Non,Standard,Lun–Dim 08h00–20h00,Non,Non,Non
PHA0910,Pharmacie Luc Obili,Yaoundé,Yaoundé III,Obili,3.83967,11.491274,+237 653 908 255,lucobili@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0911,Pharmacie Anne Nlongkak,Yaoundé,Yaoundé II,Nlongkak,3.855519,11.570551,+237 677 862 367,annenlongkak@gmail.com,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0912,Pharmacie Saint-Pierre,Yaoundé,Yaoundé V,Mokolo,3.881408,11.479718,+237 651 374 642,pierre@pharmacie.cm,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Non
PHA0913,Officine Mvé de Olembe,Yaoundé,Yaoundé III,Olembe,3.917071,11.424896,+237 233 730 199,mvéolembe@yahoo.fr,Non,Standard,Lun–Sam 07h30–20h00,Non,Oui,Oui
PHA0914,Officine Eba de Deido,Douala,Douala VI,Deido,4.043322,9.648379,+237 690 614 756,ebadeido@gmail.com,Oui,Nuit,20h00 — 08h00,Non,Oui,Non
PHA0915,Pharmacie Élisabeth Village,Douala,Douala VI,Village,4.106109,9.720795,+237 699 359 192,élisabethvilla@hotmail.com,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Non
PHA0916,Pharmacie de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,3.999226,9.722968,+237 651 749 993,citédespalmier@gmail.com,Non,Standard,Lun–Dim 08h00–20h00,Non,Oui,Non
PHA0917,Officine Ngoa de Elig-Essono,Yaoundé,Yaoundé IV,Elig-Essono,3.872899,11.479858,+237 692 514 855,ngoaelig-esson@sante.cm,Non,Standard,Lun–Dim 08h00–20h00,Non,Non,Non
PHA0918,Officine Ngoa de Nsam,Yaoundé,Yaoundé V,Nsam,3.869208,11.398854,+237 699 422 717,ngoansam@sante.cm,Non,Standard,Lun–Ven 08h00–19h00,Non,Oui,Non
PHA0919,Officine Tchoupo de Tsinga,Yaoundé,Yaoundé II,Tsinga,3.821606,11.570951,+237 654 512 792,tchoupotsinga@pharmacie.cm,Non,Standard,Lun–Sam 07h00–21h00,Non,Oui,Oui
PHA0920,Pharmacie de Mvog-Mbi,Yaoundé,Yaoundé IV,Mvog-Mbi,3.812082,11.485432,+237 699 768 473,mvog-mbi@hotmail.com,Non,Standard,Lun–Sam 08h00–18h30,Non,Non,Oui
PHA0921,Officine Ekani de Makepe,Douala,Douala VI,Makepe,4.020772,9.689581,+237 677 999 414,ekanimakepe@hotmail.com,Oui,Weekend,Sam–Dim 08h00 — 20h00,Non,Oui,Oui
